jaar;gebiedcode15;gebiedcodetype;gebiednaam;variabele;waarde
2015;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV0_4;91
2020;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV5_9;86
2019;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV5_9;91
2017;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV5_9;88
2016;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV5_9;94
2015;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV5_9;89
2020;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV10_14;96
2019;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV10_14;98
2017;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV10_14;81
2016;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV10_14;70
2015;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV10_14;69
2020;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV15_19;69
2019;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV15_19;57
2017;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV15_19;55
2016;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV15_19;51
2015;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV15_19;41
2020;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV20_24;66
2019;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV20_24;60
2017;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV20_24;53
2016;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV20_24;51
2015;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV20_24;57
2020;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV25_29;61
2019;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV25_29;66
2017;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV25_29;60
2016;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV25_29;66
2015;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV25_29;59
2020;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV30_34;72
2019;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV30_34;70
2017;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV30_34;79
2016;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV30_34;78
2015;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV30_34;75
2020;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV35_39;98
2019;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV35_39;88
2017;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV35_39;82
2016;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV35_39;96
2015;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV35_39;81
2020;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV40_44;86
2019;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV40_44;92
2017;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV40_44;108
2016;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV40_44;96
2015;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV40_44;92
2020;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV45_49;100
2019;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV45_49;103
2017;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV45_49;88
2016;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV45_49;77
2015;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV45_49;89
2020;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV50_54;84
2019;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV50_54;85
2017;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV50_54;87
2016;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV50_54;81
2015;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV50_54;74
2020;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV55_59;69
2019;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV55_59;68
2017;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV55_59;67
2016;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV55_59;67
2015;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV55_59;68
2020;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV60_64;71
2019;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV60_64;70
2017;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV60_64;73
2016;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV60_64;78
2015;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV60_64;80
2020;K59;WIJKEN;Prinses Irenebuurt e.o.;BEV65_69;70
2018;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ1_P;11
2017;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ1_P;10
2016;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ1_P;10
2015;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ1_P;9
2018;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ2_P;9
2017;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ2_P;9
2016;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ2_P;8
2015;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ2_P;9
2018;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ3_P;19
2017;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ3_P;18
2016;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ3_P;19
2015;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ3_P;19
2018;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ4_P;21
2017;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ4_P;19
2016;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ4_P;18
2015;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ4_P;19
2018;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ5_P;41
2017;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ5_P;44
2016;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ5_P;44
2015;K59;WIJKEN;Prinses Irenebuurt e.o.;IINKQ5_P;43
2020;K90;WIJKEN;Buitenveldert-West;BEVTOTAAL;13613
2019;K90;WIJKEN;Buitenveldert-West;BEVTOTAAL;13531
2017;K90;WIJKEN;Buitenveldert-West;BEVTOTAAL;13074
2016;K90;WIJKEN;Buitenveldert-West;BEVTOTAAL;12697
2015;K90;WIJKEN;Buitenveldert-West;BEVTOTAAL;12662
2020;K90;WIJKEN;Buitenveldert-West;BEVMAN;6414
2019;K90;WIJKEN;Buitenveldert-West;BEVMAN;6310
2017;K90;WIJKEN;Buitenveldert-West;BEVMAN;6049
2016;K90;WIJKEN;Buitenveldert-West;BEVMAN;5868
2015;K90;WIJKEN;Buitenveldert-West;BEVMAN;5855
2020;K90;WIJKEN;Buitenveldert-West;BEVVROUW;7199
2019;K90;WIJKEN;Buitenveldert-West;BEVVROUW;7221
2017;K90;WIJKEN;Buitenveldert-West;BEVVROUW;7025
2016;K90;WIJKEN;Buitenveldert-West;BEVVROUW;6829
2015;K90;WIJKEN;Buitenveldert-West;BEVVROUW;6807
2020;K90;WIJKEN;Buitenveldert-West;BEVMAN_P;47.1
2019;K90;WIJKEN;Buitenveldert-West;BEVMAN_P;46.6
2017;K90;WIJKEN;Buitenveldert-West;BEVMAN_P;46.3
2016;K90;WIJKEN;Buitenveldert-West;BEVMAN_P;46.2
2015;K90;WIJKEN;Buitenveldert-West;BEVMAN_P;46.2
2020;K90;WIJKEN;Buitenveldert-West;BEVVROUW_P;52.9
2019;K90;WIJKEN;Buitenveldert-West;BEVVROUW_P;53.4
2017;K90;WIJKEN;Buitenveldert-West;BEVVROUW_P;53.7
2016;K90;WIJKEN;Buitenveldert-West;BEVVROUW_P;53.8
2015;K90;WIJKEN;Buitenveldert-West;BEVVROUW_P;53.8
2020;K90;WIJKEN;Buitenveldert-West;BEVDICHT;4803
2019;K90;WIJKEN;Buitenveldert-West;BEVDICHT;4776
2017;K90;WIJKEN;Buitenveldert-West;BEVDICHT;4571
2016;K90;WIJKEN;Buitenveldert-West;BEVDICHT;4455
2015;K90;WIJKEN;Buitenveldert-West;BEVDICHT;4427
2020;K90;WIJKEN;Buitenveldert-West;BEVSUR;492
2019;K90;WIJKEN;Buitenveldert-West;BEVSUR;498
2017;K90;WIJKEN;Buitenveldert-West;BEVSUR;456
2016;K90;WIJKEN;Buitenveldert-West;BEVSUR;444
2015;K90;WIJKEN;Buitenveldert-West;BEVSUR;484
2020;K90;WIJKEN;Buitenveldert-West;BEVANTIL;138
2019;K90;WIJKEN;Buitenveldert-West;BEVANTIL;135
2017;K90;WIJKEN;Buitenveldert-West;BEVANTIL;125
2016;K90;WIJKEN;Buitenveldert-West;BEVANTIL;131
2015;K90;WIJKEN;Buitenveldert-West;BEVANTIL;119
2020;K90;WIJKEN;Buitenveldert-West;BEVTURK;232
2019;K90;WIJKEN;Buitenveldert-West;BEVTURK;215
2017;K90;WIJKEN;Buitenveldert-West;BEVTURK;163
2016;K90;WIJKEN;Buitenveldert-West;BEVTURK;169
2015;K90;WIJKEN;Buitenveldert-West;BEVTURK;166
2020;K90;WIJKEN;Buitenveldert-West;BEVMAROK;246
2019;K90;WIJKEN;Buitenveldert-West;BEVMAROK;244
2017;K90;WIJKEN;Buitenveldert-West;BEVMAROK;231
2016;K90;WIJKEN;Buitenveldert-West;BEVMAROK;230
2015;K90;WIJKEN;Buitenveldert-West;BEVMAROK;248
2020;K90;WIJKEN;Buitenveldert-West;BEVOVNW;2372
2019;K90;WIJKEN;Buitenveldert-West;BEVOVNW;2207
2017;K90;WIJKEN;Buitenveldert-West;BEVOVNW;1852
2016;K90;WIJKEN;Buitenveldert-West;BEVOVNW;1640
2015;K90;WIJKEN;Buitenveldert-West;BEVOVNW;1469
2020;K90;WIJKEN;Buitenveldert-West;BEVWEST;3788
2019;K90;WIJKEN;Buitenveldert-West;BEVWEST;3674
2017;K90;WIJKEN;Buitenveldert-West;BEVWEST;3411
2016;K90;WIJKEN;Buitenveldert-West;BEVWEST;3203
2015;K90;WIJKEN;Buitenveldert-West;BEVWEST;3111
2020;K90;WIJKEN;Buitenveldert-West;BEVAUTOCH;6345
2019;K90;WIJKEN;Buitenveldert-West;BEVAUTOCH;6558
2017;K90;WIJKEN;Buitenveldert-West;BEVAUTOCH;6836
2016;K90;WIJKEN;Buitenveldert-West;BEVAUTOCH;6880
2015;K90;WIJKEN;Buitenveldert-West;BEVAUTOCH;7065
2020;K90;WIJKEN;Buitenveldert-West;BEVSUR_P;3.6
2019;K90;WIJKEN;Buitenveldert-West;BEVSUR_P;3.7
2017;K90;WIJKEN;Buitenveldert-West;BEVSUR_P;3.5
2016;K90;WIJKEN;Buitenveldert-West;BEVSUR_P;3.5
2015;K90;WIJKEN;Buitenveldert-West;BEVSUR_P;3.8
2020;K90;WIJKEN;Buitenveldert-West;BEVANTIL_P;1.0
2019;K90;WIJKEN;Buitenveldert-West;BEVANTIL_P;1.0
2017;K90;WIJKEN;Buitenveldert-West;BEVANTIL_P;1.0
2016;K90;WIJKEN;Buitenveldert-West;BEVANTIL_P;1.0
2015;K90;WIJKEN;Buitenveldert-West;BEVANTIL_P;0.9
2020;K90;WIJKEN;Buitenveldert-West;BEVTURK_P;1.7
2019;K90;WIJKEN;Buitenveldert-West;BEVTURK_P;1.6
2017;K90;WIJKEN;Buitenveldert-West;BEVTURK_P;1.2
2016;K90;WIJKEN;Buitenveldert-West;BEVTURK_P;1.3
2015;K90;WIJKEN;Buitenveldert-West;BEVTURK_P;1.3
2020;K90;WIJKEN;Buitenveldert-West;BEVMAROK_P;1.8
2019;K90;WIJKEN;Buitenveldert-West;BEVMAROK_P;1.8
2017;K90;WIJKEN;Buitenveldert-West;BEVMAROK_P;1.8
2016;K90;WIJKEN;Buitenveldert-West;BEVMAROK_P;1.8
2015;K90;WIJKEN;Buitenveldert-West;BEVMAROK_P;2.0
2020;K90;WIJKEN;Buitenveldert-West;BEVOVNW_P;17.4
2019;K90;WIJKEN;Buitenveldert-West;BEVOVNW_P;16.3
2017;K90;WIJKEN;Buitenveldert-West;BEVOVNW_P;14.2
2016;K90;WIJKEN;Buitenveldert-West;BEVOVNW_P;12.9
2015;K90;WIJKEN;Buitenveldert-West;BEVOVNW_P;11.6
2020;K90;WIJKEN;Buitenveldert-West;BEVWEST_P;27.8
2019;K90;WIJKEN;Buitenveldert-West;BEVWEST_P;27.2
2017;K90;WIJKEN;Buitenveldert-West;BEVWEST_P;26.1
2016;K90;WIJKEN;Buitenveldert-West;BEVWEST_P;25.2
2015;K90;WIJKEN;Buitenveldert-West;BEVWEST_P;24.6
2020;K90;WIJKEN;Buitenveldert-West;BEVAUTOCH_P;46.6
2019;K90;WIJKEN;Buitenveldert-West;BEVAUTOCH_P;48.5
2017;K90;WIJKEN;Buitenveldert-West;BEVAUTOCH_P;52.3
2016;K90;WIJKEN;Buitenveldert-West;BEVAUTOCH_P;54.2
2015;K90;WIJKEN;Buitenveldert-West;BEVAUTOCH_P;55.8
2020;K90;WIJKEN;Buitenveldert-West;BEVNW;3480
2019;K90;WIJKEN;Buitenveldert-West;BEVNW;3299
2017;K90;WIJKEN;Buitenveldert-West;BEVNW;2827
2016;K90;WIJKEN;Buitenveldert-West;BEVNW;2614
2015;K90;WIJKEN;Buitenveldert-West;BEVNW;2486
2020;K90;WIJKEN;Buitenveldert-West;BEVNW_P;25.6
2019;K90;WIJKEN;Buitenveldert-West;BEVNW_P;24.4
2017;K90;WIJKEN;Buitenveldert-West;BEVNW_P;21.6
2016;K90;WIJKEN;Buitenveldert-West;BEVNW_P;20.6
2015;K90;WIJKEN;Buitenveldert-West;BEVNW_P;19.6
2020;K90;WIJKEN;Buitenveldert-West;BEVEGNW;2419
2019;K90;WIJKEN;Buitenveldert-West;BEVEGNW;2274
2017;K90;WIJKEN;Buitenveldert-West;BEVEGNW;1898
2016;K90;WIJKEN;Buitenveldert-West;BEVEGNW;1712
2015;K90;WIJKEN;Buitenveldert-West;BEVEGNW;1604
2020;K90;WIJKEN;Buitenveldert-West;BEVEGWEST;2589
2019;K90;WIJKEN;Buitenveldert-West;BEVEGWEST;2449
2017;K90;WIJKEN;Buitenveldert-West;BEVEGWEST;2198
2016;K90;WIJKEN;Buitenveldert-West;BEVEGWEST;1979
2015;K90;WIJKEN;Buitenveldert-West;BEVEGWEST;1925
2020;K90;WIJKEN;Buitenveldert-West;BEVNSTEDELING;3385
2019;K90;WIJKEN;Buitenveldert-West;BEVNSTEDELING;3425
2017;K90;WIJKEN;Buitenveldert-West;BEVNSTEDELING;3472
2016;K90;WIJKEN;Buitenveldert-West;BEVNSTEDELING;3338
2015;K90;WIJKEN;Buitenveldert-West;BEVNSTEDELING;3361
2020;K90;WIJKEN;Buitenveldert-West;BEVNSTEDELING_P;24.9
2019;K90;WIJKEN;Buitenveldert-West;BEVNSTEDELING_P;25.3
2017;K90;WIJKEN;Buitenveldert-West;BEVNSTEDELING_P;26.6
2016;K90;WIJKEN;Buitenveldert-West;BEVNSTEDELING_P;26.3
2015;K90;WIJKEN;Buitenveldert-West;BEVNSTEDELING_P;26.5
2017;K90;WIJKEN;Buitenveldert-West;BEVOPLLAAG_P;17
2016;K90;WIJKEN;Buitenveldert-West;BEVOPLLAAG_P;17
2015;K90;WIJKEN;Buitenveldert-West;BEVOPLLAAG_P;17
2017;K90;WIJKEN;Buitenveldert-West;BEVOPLMID_P;32
2016;K90;WIJKEN;Buitenveldert-West;BEVOPLMID_P;32
2015;K90;WIJKEN;Buitenveldert-West;BEVOPLMID_P;34
2017;K90;WIJKEN;Buitenveldert-West;BEVOPLHOOG_P;51
2016;K90;WIJKEN;Buitenveldert-West;BEVOPLHOOG_P;51
2015;K90;WIJKEN;Buitenveldert-West;BEVOPLHOOG_P;49
2018;K90;WIJKEN;Buitenveldert-West;BEVTOTAAL;13372
2018;K90;WIJKEN;Buitenveldert-West;BEVMAN;6250
2018;K90;WIJKEN;Buitenveldert-West;BEVVROUW;7122
2018;K90;WIJKEN;Buitenveldert-West;BEVMAN_P;46.7
2018;K90;WIJKEN;Buitenveldert-West;BEVVROUW_P;53.3
2018;K90;WIJKEN;Buitenveldert-West;BEVDICHT;4721
2018;K90;WIJKEN;Buitenveldert-West;BEVSUR;498
2018;K90;WIJKEN;Buitenveldert-West;BEVANTIL;134
2018;K90;WIJKEN;Buitenveldert-West;BEVTURK;206
2018;K90;WIJKEN;Buitenveldert-West;BEVMAROK;225
2018;K90;WIJKEN;Buitenveldert-West;BEVOVNW;2025
2018;K90;WIJKEN;Buitenveldert-West;BEVWEST;3565
2018;K90;WIJKEN;Buitenveldert-West;BEVAUTOCH;6719
2018;K90;WIJKEN;Buitenveldert-West;BEVSUR_P;3.7
2018;K90;WIJKEN;Buitenveldert-West;BEVANTIL_P;1.0
2018;K90;WIJKEN;Buitenveldert-West;BEVTURK_P;1.5
2018;K90;WIJKEN;Buitenveldert-West;BEVMAROK_P;1.7
2018;K90;WIJKEN;Buitenveldert-West;BEVOVNW_P;15.1
2018;K90;WIJKEN;Buitenveldert-West;BEVWEST_P;26.7
2018;K90;WIJKEN;Buitenveldert-West;BEVAUTOCH_P;50.2
2018;K90;WIJKEN;Buitenveldert-West;BEVNW;3088
2018;K90;WIJKEN;Buitenveldert-West;BEVNW_P;23.1
2018;K90;WIJKEN;Buitenveldert-West;BEVEGNW;2105
2018;K90;WIJKEN;Buitenveldert-West;BEVEGWEST;2327
2018;K90;WIJKEN;Buitenveldert-West;BEVNSTEDELING;3487
2018;K90;WIJKEN;Buitenveldert-West;BEVNSTEDELING_P;26.1
2018;K90;WIJKEN;Buitenveldert-West;BEVOPLLAAG_P;16
2018;K90;WIJKEN;Buitenveldert-West;BEVOPLMID_P;31
2018;K90;WIJKEN;Buitenveldert-West;BEVOPLHOOG_P;52
2018;K90;WIJKEN;Buitenveldert-West;BEVHHMKIND;1576
2018;K90;WIJKEN;Buitenveldert-West;BEVHHMKIND_P;20.8
2018;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUS;775
2018;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUS_P;5.8
2018;K90;WIJKEN;Buitenveldert-West;BEV1P65_79V;619
2018;K90;WIJKEN;Buitenveldert-West;BEV1P65_79M;316
2018;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUSV;646
2018;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUSM;129
2018;K90;WIJKEN;Buitenveldert-West;BEV0_4;654
2018;K90;WIJKEN;Buitenveldert-West;BEV5_9;528
2018;K90;WIJKEN;Buitenveldert-West;BEV10_14;456
2018;K90;WIJKEN;Buitenveldert-West;BEV15_19;504
2018;K90;WIJKEN;Buitenveldert-West;BEV20_24;876
2018;K90;WIJKEN;Buitenveldert-West;BEV25_29;1352
2018;K90;WIJKEN;Buitenveldert-West;BEV30_34;1264
2018;K90;WIJKEN;Buitenveldert-West;BEV35_39;976
2018;K90;WIJKEN;Buitenveldert-West;BEV40_44;770
2018;K90;WIJKEN;Buitenveldert-West;BEV45_49;717
2018;K90;WIJKEN;Buitenveldert-West;BEV50_54;734
2018;K90;WIJKEN;Buitenveldert-West;BEV55_59;737
2018;K90;WIJKEN;Buitenveldert-West;BEV60_64;656
2020;K90;WIJKEN;Buitenveldert-West;BEVHHMKIND;1651
2019;K90;WIJKEN;Buitenveldert-West;BEVHHMKIND;1630
2017;K90;WIJKEN;Buitenveldert-West;BEVHHMKIND;1496
2016;K90;WIJKEN;Buitenveldert-West;BEVHHMKIND;1486
2015;K90;WIJKEN;Buitenveldert-West;BEVHHMKIND;1425
2020;K90;WIJKEN;Buitenveldert-West;BEVHHMKIND_P;21.6
2019;K90;WIJKEN;Buitenveldert-West;BEVHHMKIND_P;21.4
2017;K90;WIJKEN;Buitenveldert-West;BEVHHMKIND_P;20.1
2016;K90;WIJKEN;Buitenveldert-West;BEVHHMKIND_P;20.4
2015;K90;WIJKEN;Buitenveldert-West;BEVHHMKIND_P;19.5
2020;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUS;760
2019;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUS;768
2017;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUS;787
2016;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUS;796
2015;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUS;813
2020;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUS_P;5.6
2019;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUS_P;5.7
2017;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUS_P;6.0
2016;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUS_P;6.3
2015;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUS_P;6.4
2020;K90;WIJKEN;Buitenveldert-West;BEV1P65_79V;620
2019;K90;WIJKEN;Buitenveldert-West;BEV1P65_79V;638
2017;K90;WIJKEN;Buitenveldert-West;BEV1P65_79V;626
2016;K90;WIJKEN;Buitenveldert-West;BEV1P65_79V;641
2015;K90;WIJKEN;Buitenveldert-West;BEV1P65_79V;652
2020;K90;WIJKEN;Buitenveldert-West;BEV1P65_79M;329
2019;K90;WIJKEN;Buitenveldert-West;BEV1P65_79M;314
2017;K90;WIJKEN;Buitenveldert-West;BEV1P65_79M;300
2016;K90;WIJKEN;Buitenveldert-West;BEV1P65_79M;291
2015;K90;WIJKEN;Buitenveldert-West;BEV1P65_79M;273
2020;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUSV;620
2019;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUSV;629
2017;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUSV;647
2016;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUSV;650
2015;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUSV;658
2020;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUSM;140
2019;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUSM;139
2017;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUSM;140
2016;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUSM;146
2015;K90;WIJKEN;Buitenveldert-West;BEV1P80PLUSM;155
2020;K90;WIJKEN;Buitenveldert-West;BEV0_4;673
2019;K90;WIJKEN;Buitenveldert-West;BEV0_4;665
2017;K90;WIJKEN;Buitenveldert-West;BEV0_4;608
2016;K90;WIJKEN;Buitenveldert-West;BEV0_4;605
2015;K90;WIJKEN;Buitenveldert-West;BEV0_4;600
2020;K90;WIJKEN;Buitenveldert-West;BEV5_9;596
2019;K90;WIJKEN;Buitenveldert-West;BEV5_9;577
2017;K90;WIJKEN;Buitenveldert-West;BEV5_9;479
2016;K90;WIJKEN;Buitenveldert-West;BEV5_9;466
2015;K90;WIJKEN;Buitenveldert-West;BEV5_9;441
2020;K90;WIJKEN;Buitenveldert-West;BEV10_14;465
2019;K90;WIJKEN;Buitenveldert-West;BEV10_14;482
2017;K90;WIJKEN;Buitenveldert-West;BEV10_14;447
2016;K90;WIJKEN;Buitenveldert-West;BEV10_14;447
2015;K90;WIJKEN;Buitenveldert-West;BEV10_14;450
2020;K90;WIJKEN;Buitenveldert-West;BEV15_19;518
2019;K90;WIJKEN;Buitenveldert-West;BEV15_19;503
2017;K90;WIJKEN;Buitenveldert-West;BEV15_19;475
2016;K90;WIJKEN;Buitenveldert-West;BEV15_19;482
2015;K90;WIJKEN;Buitenveldert-West;BEV15_19;525
2020;K90;WIJKEN;Buitenveldert-West;BEV20_24;906
2019;K90;WIJKEN;Buitenveldert-West;BEV20_24;867
2017;K90;WIJKEN;Buitenveldert-West;BEV20_24;858
2016;K90;WIJKEN;Buitenveldert-West;BEV20_24;829
2015;K90;WIJKEN;Buitenveldert-West;BEV20_24;821
2020;K90;WIJKEN;Buitenveldert-West;BEV25_29;1372
2019;K90;WIJKEN;Buitenveldert-West;BEV25_29;1344
2017;K90;WIJKEN;Buitenveldert-West;BEV25_29;1318
2016;K90;WIJKEN;Buitenveldert-West;BEV25_29;1117
2015;K90;WIJKEN;Buitenveldert-West;BEV25_29;1079
2020;K90;WIJKEN;Buitenveldert-West;BEV30_34;1273
2019;K90;WIJKEN;Buitenveldert-West;BEV30_34;1278
2017;K90;WIJKEN;Buitenveldert-West;BEV30_34;1198
2016;K90;WIJKEN;Buitenveldert-West;BEV30_34;1111
2015;K90;WIJKEN;Buitenveldert-West;BEV30_34;1039
2020;K90;WIJKEN;Buitenveldert-West;BEV35_39;1040
2019;K90;WIJKEN;Buitenveldert-West;BEV35_39;1008
2017;K90;WIJKEN;Buitenveldert-West;BEV35_39;928
2016;K90;WIJKEN;Buitenveldert-West;BEV35_39;874
2015;K90;WIJKEN;Buitenveldert-West;BEV35_39;885
2020;K90;WIJKEN;Buitenveldert-West;BEV40_44;829
2019;K90;WIJKEN;Buitenveldert-West;BEV40_44;822
2017;K90;WIJKEN;Buitenveldert-West;BEV40_44;754
2016;K90;WIJKEN;Buitenveldert-West;BEV40_44;731
2015;K90;WIJKEN;Buitenveldert-West;BEV40_44;728
2020;K90;WIJKEN;Buitenveldert-West;BEV45_49;703
2019;K90;WIJKEN;Buitenveldert-West;BEV45_49;704
2017;K90;WIJKEN;Buitenveldert-West;BEV45_49;776
2016;K90;WIJKEN;Buitenveldert-West;BEV45_49;776
2015;K90;WIJKEN;Buitenveldert-West;BEV45_49;786
2020;K90;WIJKEN;Buitenveldert-West;BEV50_54;761
2019;K90;WIJKEN;Buitenveldert-West;BEV50_54;752
2017;K90;WIJKEN;Buitenveldert-West;BEV50_54;688
2016;K90;WIJKEN;Buitenveldert-West;BEV50_54;683
2015;K90;WIJKEN;Buitenveldert-West;BEV50_54;663
2020;K90;WIJKEN;Buitenveldert-West;BEV55_59;682
2019;K90;WIJKEN;Buitenveldert-West;BEV55_59;713
2017;K90;WIJKEN;Buitenveldert-West;BEV55_59;709
2016;K90;WIJKEN;Buitenveldert-West;BEV55_59;680
2015;K90;WIJKEN;Buitenveldert-West;BEV55_59;670
2020;K90;WIJKEN;Buitenveldert-West;BEV60_64;661
2019;K90;WIJKEN;Buitenveldert-West;BEV60_64;658
2017;K90;WIJKEN;Buitenveldert-West;BEV60_64;658
2016;K90;WIJKEN;Buitenveldert-West;BEV60_64;648
2015;K90;WIJKEN;Buitenveldert-West;BEV60_64;675
2018;K90;WIJKEN;Buitenveldert-West;IINKQ1_P;26
2017;K90;WIJKEN;Buitenveldert-West;IINKQ1_P;24
2016;K90;WIJKEN;Buitenveldert-West;IINKQ1_P;26
2015;K90;WIJKEN;Buitenveldert-West;IINKQ1_P;25
2018;K90;WIJKEN;Buitenveldert-West;IINKQ2_P;21
2017;K90;WIJKEN;Buitenveldert-West;IINKQ2_P;21
2016;K90;WIJKEN;Buitenveldert-West;IINKQ2_P;21
2015;K90;WIJKEN;Buitenveldert-West;IINKQ2_P;21
2018;K90;WIJKEN;Buitenveldert-West;IINKQ3_P;19
2017;K90;WIJKEN;Buitenveldert-West;IINKQ3_P;20
2016;K90;WIJKEN;Buitenveldert-West;IINKQ3_P;20
2015;K90;WIJKEN;Buitenveldert-West;IINKQ3_P;20
2018;K90;WIJKEN;Buitenveldert-West;IINKQ4_P;14
2017;K90;WIJKEN;Buitenveldert-West;IINKQ4_P;14
2016;K90;WIJKEN;Buitenveldert-West;IINKQ4_P;14
2015;K90;WIJKEN;Buitenveldert-West;IINKQ4_P;14
2018;K90;WIJKEN;Buitenveldert-West;IINKQ5_P;21
